LA 234  Site Design Studio  credit: 5 Hours. 
LA 241  Landform Design & Construction  credit: 3 Hours. 
LA 242  Nature and American Culture  credit: 3 Hours. 
LA 250  Environmental Site Analysis  credit: 3 Hours. 
LA 270  Behavioral Factors in Design  credit: 3 Hours. 
LA 280  Design Communications I  credit: 3 Hours. 
LA 281  Design Communications II  credit: 3 Hours. 
LA 314  History of World Landscapes  credit: 4 Hours. 
LA 315  History of Modern Landscape Architecture  credit: 3 Hours. 
LA 335  Community & Open Space Studio  credit: 5 Hours. 
LA 336  Design Workshop Studio I  credit: 5 Hours. 
LA 342  Site Engineering  credit: 4 Hours. 
LA 343  Landscape Construction  credit: 4 Hours. 
LA 345  Professional Internship  credit: 0 to 10 Hours. 
LA 346  Professional Practice  credit: 2 Hours. 
LA 352  Woody Landscape Plants  credit: 4 Hours. 
LA 370  Environmental Sustainability  credit: 3 Hours. 
LA 387  Undergraduate Seminar  credit: 1 to 6 Hours. 
LA 390  Independent Study I  credit: 1 to 6 Hours. 
LA 427  Amer Vernacular Cultural Land  credit: 4 Hours. 
LA 430  Children and Nature  credit: 2 Hours. 
LA 433  Graduate Foundation Studio  credit: 5 Hours. 
LA 434  Graduate Site Design Studio  credit: 5 Hours. 
LA 437  Regional Design Studio  credit: 5 Hours. 
LA 438  Design Workshop Studio II  credit: 5 Hours. 
LA 441  Land Resource Evaluation  credit: 4 Hours. 
LA 446  Sustainable Planning Seminar  credit: 4 Hours. 
LA 450  Ecology for Land Restoration  credit: 4 Hours. 
LA 452  Planting Design  credit: 3 Hours. 
LA 453  Cultural Precedent in Planting  credit: 3 Hours. 
LA 454  Landscape Archaeology  credit: 3 or 4 Hours. 
LA 460  Heritage Management  credit: 3 or 4 Hours. 
LA 466  Energy & the Built Environment  credit: 4 Hours. 
LA 472  Museum Theory and Practice  credit: 3 or 4 Hours. 
LA 480  Sustainable Design Principles  credit: 2 Hours. 
LA 482  Advanced Communication in Landscape Architecture  credit: 4 Hours. 
LA 490  Independent Study II  credit: 1 to 6 Hours. 
LA 501  Landscape Arch Theory & Prac  credit: 4 Hours. 
LA 505  Methods in Arch & LA History  credit: 2 to 4 Hours. 
LA 506  Landscape and Vision  credit: 4 Hours. 
LA 513  History of World Landscapes  credit: 4 Hours. 
LA 515  History & Theory of Modern Landscape Architecture  credit: 4 Hours. 
LA 533  Planning & Design Studio I  credit: 5 Hours. 
LA 534  Design Workshop G-I  credit: 5 Hours. 
LA 537  Planning & Design Studio II  credit: 5 Hours. 
LA 538  Urban Design Research Studio  credit: 5 Hours. 
LA 539  Design Workshop G-II  credit: 5 Hours. 
LA 545  Graduate Internship  credit: 0 to 12 Hours. 
LA 562  Social Construction of Space  credit: 4 Hours. 
LA 563  Human-centric Research for Designed Environments  credit: 4 Hours. 
LA 570  Landscapes and Human Health  credit: 3 Hours. 
LA 587  Graduate Seminar  credit: 1 to 4 Hours. 
LA 589  Sustainable Urban Design Theory  credit: 4 Hours. 
LA 590  Directed Research  credit: 1 to 8 Hours. 
LA 592  Urban Design Capstone Studio  credit: 6 Hours. 
LA 593  Islamic & S Asian Landscapes  credit: 2 or 4 Hours. 
LA 594  Cultural Heritage  credit: 2 or 4 Hours. 
LA 597  Research Design & Methods  credit: 3 Hours. 
LA 598  Master's Project  credit: 0 to 8 Hours. 
LA 599  Thesis Research  credit: 0 to 16 Hours. 
LAS 100  Success in LAS for International Students  credit: 2 Hours. 
LAS 101  Design Your First Year Experience  credit: 1 Hour. 
LAS 102  Transfer Advantage  credit: 1 Hour. 
LAS 112  First Year College Success  credit: 1 Hour. 
LAS 122  Leadership and Society  credit: 1 Hour. 
LAS 195  Social Innovations for Global Challenges  credit: 3 Hours. 
LAS 199  Undergraduate Open Seminar  credit: 0 to 5 Hours. 
LAS 220  Leadership and Social Change  credit: 3 Hours. 
LAS 279  Writing Job Applications  credit: 1 Hour. 
LAS 289  Internship Experience  credit: 0 Hours. 
LAS 291  Global Perspectives for Intercultural Learning  credit: 1 Hour. 
LAS 292  Global Perspectives in Cross-Cultural Contexts  credit: 2 Hours. 
LAS 299  LAS Study Abroad  credit: 0 to 18 Hours. 
LAS 399  Leadership & Professional Development  credit: 1 to 3 Hours. 
LAS 494  Senior Project  credit: 2 or 4 Hours. 
"LAST 170  Que Pasa in Latin America? Cultures, Histories and Politics South of the Rio Grande  credit: 3 Hours. "
LAST 180  Immigration: A Global Phenomenon with Local Implications  credit: 3 Hours. 
LAST 199  Undergraduate Open Seminar  credit: 1 to 5 Hours. 
LAST 210  Life in the Andes  credit: 3 Hours. 
LAST 232  Spanish in the Community  credit: 3 Hours. 
LAST 240  Constr Afr and Carib Identity  credit: 3 Hours. 
LAST 308  The Caribbean Since 1492: From Columbus to Castro  credit: 3 Hours. 
LAST 325  Social Media and Global Change  credit: 3 Hours. 
LAST 342  Arts of Colonial Latin America  credit: 3 Hours. 
LAST 343  Arts of Modern Latin America  credit: 3 Hours. 
LAST 395  Special Topics  credit: 2 to 4 Hours. 
LAST 440  International Water Project I  credit: 3 Hours. 
LAST 441  International Water Project II  credit: 3 Hours. 
LAST 445  Native Latin Amer Languages  credit: 2 to 4 Hours. 
LAST 490  Individual Study  credit: 1 to 5 Hours. 
LAST 550  Interdisc Seminar Latin Am St  credit: 4 Hours. 
LAST 590  Global STEAM Graduate Seminar  credit: 0 Hours. 
LAST 597  M.A. Research  credit: 4 Hours. 
LAST 599  Thesis Research  credit: 4 Hours. 
LAT 101  Elementary Latin I  credit: 4 Hours. 
LAT 102  Elementary Latin II  credit: 4 Hours. 
LAT 199  Undergraduate Open Seminar  credit: 1 to 5 Hours. 
LAT 201  Intermediate Latin  credit: 4 Hours. 
LAT 202  Intro to Latin Literature  credit: 4 Hours. 
LAT 401  Survey of Latin Literature  credit: 3 or 4 Hours. 
LAT 411  Intermediate Prose Composition  credit: 3 Hours. 
LAT 460  Medieval Latin  credit: 3 or 4 Hours. 
LAT 491  Readings in Latin Literature  credit: 3 or 4 Hours. 
LAT 492  Senior Thesis  credit: 2 or 4 Hours. 
LAT 493  Independent Reading  credit: 1 to 4 Hours. 
LAT 511  Advanced Prose Composition  credit: 1 Hour. 
LAT 520  Proseminar  credit: 4 Hours. 
LAT 531  Special Disciplines  credit: 4 Hours. 
LAT 580  Latin Seminar  credit: 4 Hours. 
LAT 595  Intro to Classical Studies  credit: 4 Hours. 
LAT 599  Thesis Research  credit: 0 to 16 Hours. 
LAW 199  Undergraduate Open Seminar  credit: 1 to 3 Hours. 
LAW 201  Basic Constitutional Law & Individual Rights  credit: 3 Hours. 
LAW 301  Introduction to Law  credit: 3 Hours. 
LAW 302  Transitional Justice  credit: 3 Hours. 
LAW 303  Living the Law  credit: 3 Hours. 
LAW 304  Introduction to Legal Research  credit: 1 Hour. 
LAW 305  Art and Cultural Property Law  credit: 3 Hours. 
LAW 306  The Operation of the American Criminal Justice System  credit: 3 Hours. 
LAW 499  LAW Study Abroad  credit: 0 to 18 Hours. 
LAW 500  LLM Legal Writing and Research  credit: 2 Hours. 
LAW 501  Professional Responsibility  credit: 3 or 4 Hours. 
LAW 598  Law Partner Scholar Notation  credit: 0 Hours. 
LAW 599  Thesis Research  credit: 0 to 16 Hours. 
LAW 600  Pro Bono Service  credit: 0 Hours. 
LAW 601  Contracts  credit: 4 Hours. 
LAW 602  Property  credit: 4 Hours. 
LAW 603  Torts  credit: 4 Hours. 
LAW 604  Criminal Law  credit: 4 Hours. 
LAW 605  Criminal Proc: Investigation  credit: 3 or 4 Hours. 
LAW 606  Constitutional Law I  credit: 4 Hours. 
LAW 607  Civil Procedure  credit: 4 Hours. 
LAW 609  Legal Writing & Analysis  credit: 2 or 3 Hours. 
LAW 610  Introduction to Advocacy  credit: 2 or 3 Hours. 
LAW 612  Constitutional Law III  credit: 3 or 4 Hours. 
LAW 615  Administrative Law  credit: 3 or 4 Hours. 
LAW 616  Environmental Law and Pol I  credit: 3 or 4 Hours. 
LAW 618  Natural Resources  credit: 2 to 4 Hours. 
LAW 619  Wildlife Law  credit: 3 or 4 Hours. 
LAW 620  Health Law Policy  credit: 3 or 4 Hours. 
LAW 622  Land Use Planning  credit: 2 to 4 Hours. 
LAW 624  Real Estate Finance  credit: 3 or 4 Hours. 
LAW 625  State and Local Government  credit: 3 or 4 Hours. 
LAW 627  Legal Research  credit: 1 or 2 Hours. 
LAW 629  Bankruptcy  credit: 3 or 4 Hours. 
LAW 631  Secured Transactions  credit: 2 to 4 Hours. 
LAW 633  Business Associations I  credit: 3 or 4 Hours. 
LAW 634  Securities Regulation  credit: 3 or 4 Hours. 
LAW 635  Securities Litigation  credit: 3 or 4 Hours. 
LAW 636  Business Associations II  credit: 3 or 4 Hours. 
LAW 638  White Collar Crime  credit: 2 to 4 Hours. 
LAW 639  Corporate Finance  credit: 3 or 4 Hours. 
LAW 642  Antitrust Law  credit: 3 or 4 Hours. 
LAW 643  Trademark & Unfair Competition  credit: 3 or 4 Hours. 
LAW 644  Copyright Law  credit: 3 or 4 Hours. 
LAW 645  Patent Law  credit: 2 to 4 Hours. 
LAW 647  Income Taxation  credit: 3 or 4 Hours. 
LAW 648  Corporate Taxation  credit: 3 or 4 Hours. 
LAW 649  Partnership Taxation  credit: 3 or 4 Hours. 
LAW 651  Tax Exempt Organizations  credit: 3 to 4 Hours. 
LAW 653  International Business Trans  credit: 3 or 4 Hours. 
LAW 654  International Trade Policy  credit: 3 or 4 Hours. 
LAW 655  European Union Law  credit: 2 to 4 Hours. 
LAW 656  International Law  credit: 3 to 4 Hours. 
LAW 657  International Human Rights Law  credit: 3 or 4 Hours. 
LAW 660  Individual Employee Rights  credit: 3 or 4 Hours. 
LAW 662  Labor Law I  credit: 3 or 4 Hours. 
LAW 664  Employment Discrimination  credit: 2 to 4 Hours. 
LAW 667  Family Law  credit: 3 or 4 Hours. 
LAW 668  Decedents' Estates and Trusts  credit: 3 or 4 Hours. 
LAW 670  Elder Law  credit: 3 or 4 Hours. 
LAW 673  Workers Compensation  credit: 2 or 3 Hours. 
LAW 675  Products Liability  credit: 2 to 4 Hours. 
LAW 676  Insurance Law  credit: 3 or 4 Hours. 
LAW 678  Anthropology and Law  credit: 3 or 4 Hours. 
LAW 679  Criminal Proc: Adjudication  credit: 3 or 4 Hours. 
LAW 680  Professional Responsibility  credit: 2 to 4 Hours. 
LAW 682  Evidence  credit: 3 or 4 Hours. 
LAW 683  Complex Litigation  credit: 3 or 4 Hours. 
LAW 684  Federal Courts  credit: 3 or 4 Hours. 
LAW 685  Dispute Resolution  credit: 2 to 4 Hours. 
LAW 686  Remedies  credit: 2 to 4 Hours. 
LAW 687  Jurisprudence  credit: 3 or 4 Hours. 
LAW 688  American Legal History  credit: 3 or 4 Hours. 
LAW 689  Law and Economics  credit: 3 or 4 Hours. 
LAW 692  Field Placements  credit: 1 to 4 Hours. 
LAW 693  Clinical Training  credit: 1 to 5 Hours. 
LAW 694  Trial Advocacy  credit: 2 to 4 Hours. 
LAW 695  Fundamentals of Trial Practice  credit: 3 or 4 Hours. 
LAW 696  Legal Problems  credit: 1 to 2 Hours. 
LAW 697  Moot Court  credit: 1 to 2 Hours. 
LAW 699  Independent Study  credit: 0 to 2 Hours. 
LAW 701  Leadership Project  credit: 0 Hours. 
LAW 792  Current Legal Problems  credit: 1 to 4 Hours. 
LAW 793  Advanced Litigation Topics  credit: 1 to 4 Hours. 
LAW 794  Adv Topics in Business Law  credit: 1 to 4 Hours. 
LAW 795  Adv Topics in Criminal Law  credit: 1 to 4 Hours. 
LAW 796  Comparative Law Topics  credit: 1 to 4 Hours. 
LAW 797  Intellectual Property Topics  credit: 1 to 4 Hours. 
LAW 798  Seminars  credit: 1 to 4 Hours. 
LCTL 101  Elementary Course in a Less Commonly Taught Language I  credit: 1 to 5 Hours. 
LCTL 102  Elementary Course in a Less Commonly Taught Language II  credit: 1 to 5 Hours. 
LCTL 201  Intermediate Course in a Less Commonly Taught Language I  credit: 1 to 5 Hours. 
LCTL 202  Intermediate Course in a Less Commonly Taught Language II  credit: 1 to 5 Hours. 
LCTL 301  Advanced Course in a Less Commonly Taught Language I  credit: 1 to 5 Hours. 
LCTL 302  Advanced Course in a Less Commonly Taught Language II  credit: 1 to 5 Hours. 
LEAD 116  Honors Uncommon Reads  credit: 1 Hour. 
LEAD 140  Harnessing Your Interpersonal Intelligence  credit: 2 Hours. 
LEAD 170  Leading Student Organizations  credit: 2 Hours. 
LEAD 230  Leadership Communications  credit: 3 Hours. 
LEAD 260  Foundations of Leadership  credit: 3 Hours. 
LEAD 321  Training and Development  credit: 3 Hours. 
LEAD 339  Social Justice Leadership  credit: 3 Hours. 
LEAD 340  Leadership Ethics & Society: Addressing Contemporary Challenges  credit: 3 Hours. 
LEAD 425  Leading Teams  credit: 3 Hours. 
LEAD 426  Leadership Ethics  credit: 2 Hours. 
LEAD 427  Human-centered Organizational Leadership and Management  credit: 2 Hours. 
LEAD 440  Interpersonal Intelligence for Professional Success  credit: 2 Hours. 
LEAD 460  Critical Approaches to Leadership Practice  credit: 3 Hours. 
LEAD 470  Leading Professional Organizations and Communities  credit: 2 Hours. 
LEAD 480  Collaborative Leadership  credit: 3 or 4 Hours. 
LER 100  Introduction to Labor Studies  credit: 3 Hours. 
LER 110  Labor and Social Movements  credit: 3 Hours. 
LER 120  Contemporary Labor Problems  credit: 3 Hours. 
LER 130  Intro Labr Wrkng Class History  credit: 3 Hours. 
LER 199  Undergraduate Open Seminar  credit: 1 to 5 Hours. 
LER 200  Globalization and Workers  credit: 3 Hours. 
LER 210  Images of Labor in Film  credit: 3 Hours. 
"LER 220  The Media, Workers, and Unions  credit: 3 Hours. "
LER 225  Labor Issues in Sports  credit: 3 Hours. 
LER 240  China's Labor Relations  credit: 3 Hours. 
LER 290  Introduction to Employment Law  credit: 3 Hours. 
"LER 300  Workers, Unions, and Politics  credit: 3 Hours. "
"LER 320  Gender, Race, Class and Work  credit: 3 Hours. "
LER 330  Comparative Labor Relations  credit: 3 Hours. 
LER 410  Labor and the European Union  credit: 4 Hours. 
LER 440  Economics of Labor Markets  credit: 2 to 4 Hours. 
LER 450  European Working Class History  credit: 2 to 4 Hours. 
LER 480  US Work Class Hist Since 1780  credit: 2 to 4 Hours. 
"LER 521  Employment Law for HR Managers: Separations, Worker’s Compensation, and Safety  credit: 4 Hours. "
"LER 522  Employment Law for HR Managers: Discrimination, Compensation, and Privacy  credit: 4 Hours. "
LER 523  Org Fundamentals for HR  credit: 4 Hours. 
LER 530  Found of Ind Org Psych  credit: 4 Hours. 
LER 531  Workforce Analytics  credit: 4 Hours. 
LER 532  Successful Change Management for HR Professionals  credit: 4 Hours. 
LER 533  Fundamentals of Business Management  credit: 4 Hours. 
LER 534  Leadership and Employee Engagement  credit: 4 Hours. 
LER 535  Negotiation Principles in HR Context  credit: 4 Hours. 
LER 536  Management of Workplace Gender Issues  credit: 4 Hours. 
"LER 537  Employee Stress, Well-Being, & Safety  credit: 4 Hours. "
LER 540  Labor Economics I  credit: 4 Hours. 
LER 541  Labor Economics II  credit: 4 Hours. 
LER 542  Collective Bargaining  credit: 4 Hours. 
LER 543  Workplace Dispute Resolution  credit: 3 or 4 Hours. 
LER 544  Workforce Policies and Partnerships  credit: 4 Hours. 
LER 545  Economics of Human Resources  credit: 4 Hours. 
LER 546  The Gender Wage Gap  credit: 4 Hours. 
LER 547  Labor Law I  credit: 3 or 4 Hours. 
LER 550  Game Theory and HR Strategy  credit: 4 Hours. 
LER 551  Social Justice and the Workplace  credit: 4 Hours. 
LER 554  Comparative Employment Relations Systems  credit: 4 Hours. 
LER 556  Industrial Relations Theory  credit: 4 Hours. 
LER 557  Human Resources Theory  credit: 4 Hours. 
LER 558  Faculty-Student Workshop  credit: 0 to 4 Hours. 
LER 559  Micro Research Methods  credit: 4 Hours. 
LER 560  Macro Research Methods  credit: 4 Hours. 
LER 561  Compensation Systems  credit: 4 Hours. 
LER 562  HR Planning and Staffing  credit: 4 Hours. 
LER 564  HR Training and Development  credit: 2 Hours. 
LER 565  HR Management and Strategy  credit: 4 Hours. 
LER 566  International HR Management  credit: 4 Hours. 
LER 567  Negotiation in HR Decisions  credit: 2 Hours. 
LER 568  Firm Performance and HR  credit: 4 Hours. 
LER 569  Power & Influence in HRM  credit: 2 Hours. 
LER 570  Leadership for HR Managers  credit: 2 Hours. 
LER 571  Executive Compensation  credit: 4 Hours. 
LER 572  Social Networks in Human Resource Management  credit: 2 Hours. 
LER 580  Internship  credit: 0 Hours. 
LER 590  Individual Topics  credit: 0 to 8 Hours. 
LER 591  Employment Relations Systems  credit: 4 Hours. 
LER 593  Quantitative Methods in LER  credit: 4 Hours. 
LER 594  Tutorial Seminar  credit: 0 to 4 Hours. 
LER 595  Managing Diversity Globally  credit: 4 Hours. 
LER 597  Employee Motivation & Perfmnce  credit: 4 Hours. 
LER 598  Impl High Perf Work Systems  credit: 4 Hours. 
LER 599  Thesis Seminar  credit: 0 to 16 Hours. 
LGLA 408  Topics Lingala Lang & Lit II  credit: 3 Hours. 
LING 100  Intro to Language Science  credit: 3 Hours. 
LING 104  Talking Culture  credit: 3 Hours. 
LING 110  Cultural Experiences of the Muslim World  credit: 0 Hours. 
LING 115  Language and Culture in India  credit: 3 Hours. 
LING 191  Freshman Honors Tutorial  credit: 1 to 3 Hours. 
LING 199  Undergraduate Open Seminar  credit: 1 to 5 Hours. 
LING 210  Language History  credit: 3 Hours. 
LING 221  American Sign Language II  credit: 4 Hours. 
LING 222  Language in Globalization  credit: 3 Hours. 
"LING 225  Language, Mind, and Brain  credit: 3 Hours. "
LING 240  Language in Human History  credit: 3 Hours. 
LING 250  American Voices: Linguistic Diversity in the US  credit: 3 Hours. 
"LING 270  Language, Technology & Society  credit: 3 Hours. "
LING 290  Individual Study  credit: 1 to 4 Hours. 
LING 291  Linguistics Laboratory Research Experience  credit: 1 to 3 Hours. 
LING 300  Anat & Physiol Spch Mechanism  credit: 4 Hours. 
LING 301  Elements of Syntax  credit: 3 Hours. 
LING 302  Elements of Phonology  credit: 3 Hours. 
LING 303  General Speech Science  credit: 4 Hours. 
